"customer_id","region","total_revenue","customer_rank","cumulative_revenue_percent","customer_percent","customer_group"
"12879","Europe","349.59","1964","0.9504","0.6547","Other"
"12335","North America","349.52","1965","0.9505","0.655","Other"
"11109","Latin America","347.5","1966","0.9506","0.6553","Other"
"10733","Southeast Asia","346.78000000000003","1967","0.9507","0.6557","Other"
"11623","North America","346.7","1968","0.9508","0.656","Other"
"12087","Southeast Asia","346.4","1969","0.9509","0.6563","Other"
"10323","Europe","345.94","1970","0.951","0.6567","Other"
"10496","North America","345.54999999999995","1971","0.9511","0.657","Other"
"10809","Europe","345.54","1972","0.9512","0.6573","Other"
"10863","North America","345.19","1973","0.9513","0.6577","Other"
"10094","Southeast Asia","345.06","1974","0.9514","0.658","Other"
"10207","North America","344.71000000000004","1975","0.9515","0.6583","Other"
"12794","Latin America","343.79","1976","0.9516","0.6587","Other"
"12773","North America","343.76","1977","0.9517","0.659","Other"
"11240","North America","343.3","1978","0.9518","0.6593","Other"
"11053","Southeast Asia","342.97","1979","0.9519","0.6597","Other"
"12570","Europe","342.62","1980","0.952","0.66","Other"
"11357","North America","341.9","1981","0.9521","0.6603","Other"
"11609","Europe","341.61","1982","0.9522","0.6607","Other"
"12235","Europe","341.44","1983","0.9523","0.661","Other"
"12006","Europe","341.06","1984","0.9524","0.6613","Other"
"10014","Southeast Asia","340.73","1985","0.9525","0.6617","Other"
"10426","North America","340.46","1986","0.9526","0.662","Other"
"11517","North America","339.93","1987","0.9527","0.6623","Other"
"10514","North America","339.53999999999996","1988","0.9528","0.6627","Other"
"12489","Europe","339.3","1989","0.9529","0.663","Other"
"11041","Middle East","338.95","1990","0.953","0.6633","Other"
"11234","Latin America","338.45","1991","0.9531","0.6637","Other"
"11537","North America","338.13","1992","0.9533","0.664","Other"
"11608","Europe","338.13","1992","0.9533","0.664","Other"
"12055","North America","337.4","1994","0.9534","0.6647","Other"
"10903","North America","337.08","1995","0.9535","0.665","Other"
"11170","North America","337.05","1996","0.9536","0.6653","Other"
"11800","Southeast Asia","337.01","1997","0.9537","0.6657","Other"
"11179","Latin America","336.92","1998","0.9538","0.666","Other"
"10872","North America","336.77","1999","0.9539","0.6663","Other"
"11976","Southeast Asia","336.5","2000","0.954","0.6667","Other"
"12619","Europe","336.33","2001","0.9541","0.667","Other"
"11880","Europe","336.05","2002","0.9542","0.6673","Other"
"10317","North America","335.77","2003","0.9543","0.6677","Other"
"10223","North America","335.18","2004","0.9544","0.668","Other"
"10389","Middle East","335.02","2005","0.9545","0.6683","Other"
"10908","Middle East","334.97","2006","0.9546","0.6687","Other"
"11361","Middle East","333.71","2007","0.9547","0.669","Other"
"11245","Europe","333.65","2008","0.9548","0.6693","Other"
"11742","Europe","333.09","2009","0.9549","0.6697","Other"
"10867","Latin America","332.53000000000003","2010","0.955","0.67","Other"
"11515","Middle East","332.52000000000004","2011","0.955","0.6703","Other"
"12041","Latin America","332.3","2012","0.9551","0.6707","Other"
"10534","Europe","330.73","2013","0.9552","0.671","Other"
"10419","North America","330.71","2014","0.9553","0.6713","Other"
"12246","Middle East","330.63","2015","0.9554","0.6717","Other"
"10280","Southeast Asia","330.57","2016","0.9555","0.672","Other"
"10451","Latin America","329.43","2017","0.9556","0.6723","Other"
"10192","Europe","329.01","2018","0.9557","0.6727","Other"
"10309","North America","328.76","2019","0.9558","0.673","Other"
"11374","Europe","328.23","2020","0.9559","0.6733","Other"
"12905","Europe","328.19","2021","0.956","0.6737","Other"
"10375","North America","328.18","2022","0.9561","0.674","Other"
"10672","Latin America","327.9","2023","0.9562","0.6743","Other"
"12124","Southeast Asia","327.81","2024","0.9563","0.6747","Other"
"11146","Europe","326.49","2025","0.9564","0.675","Other"
"11796","Latin America","326.40000000000003","2026","0.9565","0.6753","Other"
"11202","Latin America","325.32000000000005","2027","0.9566","0.6757","Other"
"11872","Europe","324.48","2028","0.9567","0.676","Other"
"10745","Middle East","324.03000000000003","2029","0.9568","0.6763","Other"
"12088","Southeast Asia","323.54999999999995","2030","0.9568","0.6767","Other"
"10570","North America","322.51","2031","0.9569","0.677","Other"
"10479","Southeast Asia","321.69","2032","0.957","0.6773","Other"
"11824","Europe","321.6","2033","0.9571","0.6777","Other"
"12102","North America","320.84","2034","0.9572","0.678","Other"
"10319","Europe","319.33","2035","0.9573","0.6783","Other"
"12219","Middle East","319.09000000000003","2036","0.9574","0.6787","Other"
"11118","Latin America","317.18","2037","0.9575","0.679","Other"
"10237","Europe","316.96000000000004","2038","0.9576","0.6793","Other"
"10983","Southeast Asia","316.85","2039","0.9577","0.6797","Other"
"11313","Middle East","316.77","2040","0.9578","0.68","Other"
"12890","Middle East","316.52","2041","0.9579","0.6803","Other"
"10705","Europe","316.32","2042","0.9579","0.6807","Other"
"11093","North America","316.1","2043","0.958","0.681","Other"
"10026","North America","315.76","2044","0.9581","0.6813","Other"
"11057","Europe","314.96","2045","0.9582","0.6817","Other"
"10722","North America","314.9","2046","0.9583","0.682","Other"
"12317","North America","314.86","2047","0.9584","0.6823","Other"
"11669","North America","314.35","2048","0.9585","0.6827","Other"
"10844","Europe","313.63","2049","0.9586","0.683","Other"
"12758","Latin America","313.03999999999996","2050","0.9587","0.6833","Other"
"11196","Middle East","312.67","2051","0.9588","0.6837","Other"
"10034","Europe","312.65999999999997","2052","0.9588","0.684","Other"
"12325","Southeast Asia","312.59","2053","0.9589","0.6843","Other"
"11521","Middle East","311.87","2054","0.959","0.6847","Other"
"12136","Europe","311.84000000000003","2055","0.9591","0.685","Other"
"11021","Latin America","311.05","2056","0.9592","0.6853","Other"
"11840","North America","310.78999999999996","2057","0.9593","0.6857","Other"
"11031","North America","309.42","2058","0.9594","0.686","Other"
"10093","Southeast Asia","309.24","2059","0.9595","0.6863","Other"
"12715","North America","308.65","2060","0.9596","0.6867","Other"
"10018","Middle East","308.64","2061","0.9597","0.687","Other"
"10999","Southeast Asia","308.40999999999997","2062","0.9597","0.6873","Other"
"12110","North America","308.28999999999996","2063","0.9598","0.6877","Other"
"10083","North America","308.23","2064","0.9599","0.688","Other"
"12493","Latin America","308.21999999999997","2065","0.96","0.6883","Other"
"10327","Europe","308.07","2066","0.9601","0.6887","Other"
"12753","Europe","307.82","2067","0.9602","0.689","Other"
"12851","North America","307.5","2068","0.9603","0.6893","Other"
"10036","North America","306.47","2069","0.9604","0.6897","Other"
"10650","Southeast Asia","306.46","2070","0.9605","0.69","Other"
"10512","North America","306.12","2071","0.9605","0.6903","Other"
"10221","Southeast Asia","305.79","2072","0.9606","0.6907","Other"
"12672","Europe","305.12","2073","0.9607","0.691","Other"
"12886","North America","305.02","2074","0.9608","0.6913","Other"
"11335","Latin America","304.99","2075","0.9609","0.6917","Other"
"10970","North America","304.1","2076","0.961","0.692","Other"
"10557","Europe","304.09000000000003","2077","0.9611","0.6923","Other"
"10526","Latin America","303.63","2078","0.9612","0.6927","Other"
"10975","Europe","303.58","2079","0.9612","0.693","Other"
"12803","Southeast Asia","303.44","2080","0.9613","0.6933","Other"
"12791","Southeast Asia","303.2","2081","0.9614","0.6937","Other"
"11413","North America","302.9","2082","0.9616","0.694","Other"
"12976","North America","302.9","2082","0.9616","0.694","Other"
"10293","Southeast Asia","302.76","2084","0.9617","0.6947","Other"
"12301","Europe","302.68","2085","0.9618","0.695","Other"
"12446","Middle East","301.58","2086","0.9619","0.6953","Other"
"11662","Middle East","301.34","2087","0.9619","0.6957","Other"
"10666","Europe","301.29","2088","0.962","0.696","Other"
"11351","Southeast Asia","300.5","2089","0.9621","0.6963","Other"
"12038","North America","300.38","2090","0.9622","0.6967","Other"
"11625","North America","300.24","2091","0.9623","0.697","Other"
"10307","Europe","299.95","2092","0.9624","0.6973","Other"
"12273","Latin America","299.19","2093","0.9625","0.6977","Other"
"10566","Latin America","298.75","2094","0.9625","0.698","Other"
"12792","Europe","298.73","2095","0.9626","0.6983","Other"
"12814","North America","297.98","2096","0.9627","0.6987","Other"
"11450","Latin America","297.53000000000003","2097","0.9628","0.699","Other"
"12980","Middle East","296.61","2098","0.9629","0.6993","Other"
"10986","North America","296.45","2099","0.963","0.6997","Other"
"10978","North America","296.42","2100","0.9631","0.7","Other"
"10545","Middle East","296.39","2101","0.9631","0.7003","Other"
"10482","Europe","295.56","2102","0.9632","0.7007","Other"
"10087","Europe","294.81","2103","0.9633","0.701","Other"
"11417","Europe","294.77","2104","0.9634","0.7013","Other"
"11942","Middle East","294.45","2105","0.9635","0.7017","Other"
"12008","North America","294.02","2106","0.9636","0.702","Other"
"10714","North America","293.83000000000004","2107","0.9636","0.7023","Other"
"11013","Europe","292.90999999999997","2108","0.9637","0.7027","Other"
"10622","North America","291.98","2109","0.9638","0.703","Other"
"12481","Latin America","291.38000000000005","2110","0.9639","0.7033","Other"
"10044","Southeast Asia","290.04","2111","0.964","0.7037","Other"
"11695","North America","289.53","2112","0.9641","0.704","Other"
"10932","Southeast Asia","289.32","2113","0.9642","0.7043","Other"
"11424","Southeast Asia","288.52","2114","0.9642","0.7047","Other"
"12470","North America","288.13","2115","0.9643","0.705","Other"
"12613","North America","287.87","2116","0.9644","0.7053","Other"
"12465","Latin America","287.28","2117","0.9645","0.7057","Other"
"12332","Europe","287.25","2118","0.9646","0.706","Other"
"11243","Latin America","286.92","2119","0.9646","0.7063","Other"
"12883","North America","286.87","2120","0.9647","0.7067","Other"
"10735","North America","286.81","2121","0.9648","0.707","Other"
"12837","Europe","286.24","2122","0.9649","0.7073","Other"
"11350","Southeast Asia","285.81","2123","0.965","0.7077","Other"
"12805","North America","284.78999999999996","2124","0.9651","0.708","Other"
"10113","Latin America","283.99","2125","0.9651","0.7083","Other"
"12195","Southeast Asia","283.68","2126","0.9652","0.7087","Other"
"10900","Europe","283.5","2127","0.9653","0.709","Other"
"12630","Middle East","283.15999999999997","2128","0.9654","0.7093","Other"
"11945","Europe","282.8","2129","0.9655","0.7097","Other"
"12866","Middle East","282.77","2130","0.9655","0.71","Other"
"10303","Europe","281.77","2131","0.9656","0.7103","Other"
"10923","Latin America","281.43","2132","0.9657","0.7107","Other"
"10629","Middle East","280.71","2133","0.9658","0.711","Other"
"10430","North America","280.56","2134","0.9659","0.7113","Other"
"10857","Europe","279.8","2135","0.966","0.7117","Other"
"10356","North America","279.42","2136","0.966","0.712","Other"
"11699","Latin America","279.32","2137","0.9661","0.7123","Other"
"11922","Europe","279.3","2138","0.9662","0.7127","Other"
"11203","Latin America","278.92","2139","0.9663","0.713","Other"
"11776","Europe","278.85","2140","0.9664","0.7133","Other"
"10976","Europe","277.90999999999997","2141","0.9664","0.7137","Other"
"10153","Latin America","277","2142","0.9665","0.714","Other"
"12677","Latin America","276.81","2143","0.9666","0.7143","Other"
"11981","Latin America","276.58","2144","0.9667","0.7147","Other"
"12541","Europe","274.35","2145","0.9668","0.715","Other"
"10374","Southeast Asia","274.34","2146","0.9668","0.7153","Other"
"10478","North America","274.1","2147","0.9669","0.7157","Other"
"11349","North America","273.47","2148","0.967","0.716","Other"
"12238","Europe","273.02","2149","0.9671","0.7163","Other"
"10721","Europe","272.99","2150","0.9671","0.7167","Other"
"11042","North America","272.73","2151","0.9672","0.717","Other"
"11477","Europe","272.6","2152","0.9673","0.7173","Other"
"10912","Europe","272.13","2153","0.9674","0.7177","Other"
"10231","Europe","272.09","2154","0.9675","0.718","Other"
"10103","Southeast Asia","272.05","2155","0.9675","0.7183","Other"
"12218","North America","272.03","2156","0.9676","0.7187","Other"
"10444","Southeast Asia","271.8","2157","0.9677","0.719","Other"
"11965","Middle East","271.38","2158","0.9678","0.7193","Other"
"12703","Latin America","270.77000000000004","2159","0.9679","0.7197","Other"
"11975","North America","270.4","2160","0.9679","0.72","Other"
"10564","Latin America","270.07","2161","0.968","0.7203","Other"
"11687","Southeast Asia","269.82","2162","0.9681","0.7207","Other"
"10542","Europe","269.79","2163","0.9682","0.721","Other"
"11373","Southeast Asia","269.01","2164","0.9682","0.7213","Other"
"12367","Europe","268.01","2165","0.9683","0.7217","Other"
"12104","Europe","266.62","2166","0.9684","0.722","Other"
"11066","North America","266.56","2167","0.9685","0.7223","Other"
"11451","Europe","266.27","2168","0.9685","0.7227","Other"
"11925","North America","266.16","2169","0.9686","0.723","Other"
"11488","North America","265.99","2170","0.9687","0.7233","Other"
"11236","North America","265.40999999999997","2171","0.9688","0.7237","Other"
"12062","Latin America","264.85","2172","0.9689","0.724","Other"
"11924","North America","264.82","2173","0.9689","0.7243","Other"
"12591","Europe","264.06","2174","0.969","0.7247","Other"
"10433","Southeast Asia","263.85","2175","0.9691","0.725","Other"
"12727","Europe","263.53999999999996","2176","0.9692","0.7253","Other"
"12632","Southeast Asia","263.47","2177","0.9692","0.7257","Other"
"10412","North America","263.12","2178","0.9693","0.726","Other"
